index,우편번호,주소,실시간빠른길,편한길,최적경로,무료우선,second_highest
28790,52533,경상남도 사천시 곡성2길 37,178.24,178.24,178.24,193.04,178.24
28791,52534,경상남도 사천시 외국기업로 107,180.92,180.92,180.92,195.72,180.92
28792,52535,경상남도 사천시 공단5로 5,180.66,180.66,180.66,195.46,180.66
28793,52536,경상남도 사천시 가천안길 5,187.54,187.54,187.54,202.34,187.54
28794,52537,경상남도 사천시 용머리1길 13,180.39,180.39,180.39,195.44,180.39
28795,52538,경상남도 사천시 석계2길 128,183.2,183.2,183.2,198.25,183.2
28796,52539,경상남도 사천시 금구길 53,184.89,184.89,184.89,199.94,184.89
28797,52540,경상남도 사천시 금문길 66,184.73,184.73,184.73,199.78,184.73
28798,52541,경상남도 사천시 미역골길 39,190.27,190.27,190.27,206.06,190.27
28799,52542,경상남도 사천시 구랑로 152,192.21,192.21,192.21,208.29,192.21
28800,52543,경상남도 사천시 사천대교로 723,191.67,191.67,191.67,208.01,191.67
28801,52544,경상남도 사천시 굴포길 132,197.29,197.29,197.29,210.01,197.29
28802,52545,경상남도 사천시 거북길 318,197.5,197.5,197.5,213.09,197.5
28803,52546,경상남도 사천시 충무길 15,187.53,187.53,187.53,202.58,187.53
28804,52547,경상남도 사천시 사천대로 706,188.79,188.79,188.79,203.84,188.79
28805,52548,경상남도 사천시 와룡길 249,195.75,195.75,195.75,210.79,195.75
28806,52549,경상남도 사천시 삼상로 421,195.95,195.95,195.95,211.0,195.95
28807,52550,경상남도 사천시 주공1길 31,192.99,192.99,192.99,208.03,192.99
28808,52551,경상남도 사천시 벌리8길 20,192.07,192.07,192.07,207.12,192.07
28809,52552,경상남도 사천시 벌용길 80,191.7,191.7,191.7,206.75,191.7
28810,52553,경상남도 사천시 새고개길 151,190.7,190.7,190.7,205.75,190.7
28811,52554,경상남도 사천시 삼천포대교로 307,195.02,195.02,195.02,210.07,195.02
28812,52555,경상남도 사천시 각산로 114,195.15,195.15,195.15,210.19,195.15
28813,52556,경상남도 사천시 동동길 10,195.37,195.37,195.37,210.42,195.37
28814,52557,경상남도 사천시 한내로 68,193.27,193.27,193.27,208.32,193.27
28815,52558,경상남도 사천시 한내로 12,193.21,193.21,193.21,208.26,193.21
28816,52559,경상남도 사천시 벌리3길 14,192.56,192.56,192.56,207.61,192.56
28817,52560,경상남도 사천시 삼상로 13,193.31,193.31,193.31,208.36,193.31
28818,52561,경상남도 사천시 삼상로 44,193.49,193.49,193.49,208.54,193.49
28819,52562,경상남도 사천시 숲뫼길 11,193.68,193.68,193.68,208.72,193.68
28820,52563,경상남도 사천시 상궁지안길 48,196.48,196.48,196.48,211.53,196.48
28821,52564,경상남도 사천시 남일로 370,196.55,196.55,196.55,211.59,196.55
28822,52565,경상남도 사천시 신항로 42,193.95,193.95,193.95,209.0,193.95
28823,52566,경상남도 사천시 중앙로 76,193.09,193.09,193.09,208.14,193.09
28824,52567,경상남도 사천시 한내6길 8,193.88,193.88,193.88,208.92,193.88
28825,52568,경상남도 사천시 팔포3길 37,193.93,193.93,193.93,208.97,193.93
28826,52569,경상남도 사천시 수남3길 19,195.53,195.53,195.53,210.58,195.53
28827,52570,경상남도 사천시 초양길 46,195.22,195.22,195.22,210.27,195.22
28828,52571,경상남도 사천시 신수서길 47,195.28,195.28,195.28,213.72,195.28
28829,52600,경상남도 진주시 향양로529번길 16,172.9,181.79,172.9,181.69,181.69
28830,52601,경상남도 진주시 상미로 83,169.66,184.83,169.66,178.45,178.45
28831,52602,경상남도 진주시 오방로199번길 68,180.67,180.67,180.67,183.92,180.67
28832,52603,경상남도 진주시 월암로 110,183.15,183.15,183.15,193.03,183.15
28833,52604,경상남도 진주시 월암로23번길 39,182.63,182.63,182.63,192.52,182.63
28834,52605,경상남도 진주시 유곡로 314,179.87,179.87,179.87,189.75,179.87
28835,52606,경상남도 진주시 남강로 2194,177.72,177.72,177.72,187.6,177.72
28836,52607,경상남도 진주시 진의로1080번길 105,181.61,181.61,181.61,191.5,181.61
28837,52608,경상남도 진주시 진의로754번길 21,191.12,191.12,191.12,195.28,191.12
28838,52609,경상남도 진주시 지사로664번길 12,193.7,193.7,193.7,207.73,193.7
28839,52610,경상남도 진주시 지수로512번길 10,191.45,191.45,191.45,199.5,191.45
28840,52611,경상남도 진주시 지사로486번길 39,195.81,195.81,195.81,206.54,195.81
28841,52612,경상남도 진주시 모곡길 72,191.21,191.21,191.21,205.3,191.21
28842,52613,경상남도 진주시 하곡로 112,197.25,197.25,197.25,211.3,197.25
28843,52614,경상남도 진주시 오봉산로 719,195.71,195.71,195.71,209.76,195.71
28844,52615,경상남도 진주시 가산길50번길 1,194.37,194.37,194.37,208.42,194.37
28845,52616,경상남도 진주시 동부로2060번길 23,190.78,190.78,190.78,204.82,190.78
28846,52617,경상남도 진주시 반성로127번길 49,193.0,193.0,193.0,207.05,193.0
28847,52618,경상남도 진주시 동부로1960번길 44,190.09,190.09,190.09,204.13,190.09
28848,52619,경상남도 진주시 남산길 115,194.69,194.74,194.69,208.73,194.74
28849,52620,경상남도 진주시 진의로367번길 38,187.97,187.97,187.97,202.0,187.97
28850,52621,경상남도 진주시 동부로 1437,184.62,184.62,184.62,198.79,184.62
28851,52622,경상남도 진주시 진성로464번길 82,185.97,185.97,185.97,198.71,185.97
