index,우편번호,주소,실시간빠른길,편한길,최적경로,무료우선,second_highest
27396,50535,경상남도 양산시 솔밭골길 5,397.59,397.59,397.59,441.76,397.59
27397,50536,경상남도 양산시 명동길 49,397.39,397.39,397.39,422.63,397.39
27398,50537,경상남도 양산시 덕계북1길 20,400.46,400.46,400.46,430.25,400.46
27399,50538,경상남도 양산시 신덕계로 34,399.89,399.89,399.89,429.69,399.89
27400,50539,경상남도 양산시 웅상농공단지길 6,399.7,399.7,399.7,429.5,399.7
27401,50540,경상남도 양산시 월라2길 51,397.6,403.56,397.6,433.36,403.56
27402,50541,경상남도 양산시 장흥길 93,399.64,413.9,399.64,435.4,413.9
27403,50542,경상남도 양산시 신명3길 29,400.38,400.38,400.38,430.18,400.38
27404,50543,경상남도 양산시 평산로 102,399.8,400.82,400.82,431.89,400.82
27405,50544,경상남도 양산시 신명로 85,400.62,400.62,400.62,430.38,400.62
27406,50545,경상남도 양산시 신명로 88,400.68,400.68,400.68,430.44,400.68
27407,50546,경상남도 양산시 평산북로 54,399.91,399.91,399.91,429.68,399.91
27408,50547,경상남도 양산시 평산중앙4길 28,399.96,399.96,399.96,429.72,399.96
27409,50548,경상남도 양산시 웅상대로 977,399.18,399.18,399.18,428.94,399.18
27410,50549,경상남도 양산시 평산4길 6,400.07,400.07,400.07,429.83,400.07
27411,50550,경상남도 양산시 배움터길 11,399.43,401.72,399.43,431.48,401.72
27412,50551,경상남도 양산시 내연1길 17,398.23,404.19,398.23,433.95,404.19
27413,50552,경상남도 양산시 평산남3길 1,400.67,400.67,400.67,430.43,400.67
27414,50553,경상남도 양산시 덕계10길 8,400.57,400.57,400.57,430.34,400.57
27415,50554,경상남도 양산시 덕계회야길 5,398.03,403.99,398.03,433.75,403.99
27416,50555,경상남도 양산시 덕계5길 14,398.09,404.05,398.09,433.81,404.05
27417,50556,경상남도 양산시 덕계3길 8,397.72,403.68,397.72,433.44,403.68
27418,50557,경상남도 양산시 상북중앙로 406,379.51,379.51,379.51,412.11,379.51
27419,50558,경상남도 양산시 반회동3길 3,387.45,387.45,387.45,413.44,387.45
27420,50559,경상남도 양산시 상북중앙로 315,387.66,387.66,387.66,413.35,387.66
27421,50560,경상남도 양산시 상북중앙로 198,386.22,386.22,386.22,414.92,386.22
27422,50561,경상남도 양산시 석계산단1길 12,387.97,387.97,387.97,415.09,387.97
27423,50562,경상남도 양산시 홍룡로 124,386.08,386.08,386.08,417.19,386.08
27424,50563,경상남도 양산시 민등대길 31,385.21,385.21,385.21,416.08,385.21
27425,50564,경상남도 양산시 민등대길 26,385.19,385.19,385.19,416.07,385.19
27426,50565,경상남도 양산시 홍룡로 6,384.86,384.86,384.86,415.98,384.86
27427,50566,경상남도 양산시 홍룡로 22,385.0,385.0,385.0,416.12,385.0
27428,50567,경상남도 양산시 산막공단로 63,384.06,384.06,384.06,418.38,384.06
27429,50568,경상남도 양산시 산막공단남12길 107,384.82,384.82,384.82,419.14,384.82
27430,50569,경상남도 양산시 북정로 80,385.6,385.6,385.6,443.2,385.6
27431,50570,경상남도 양산시 북정로 65,385.46,385.46,385.46,443.84,385.46
27432,50571,경상남도 양산시 북정공단2길 119,383.79,383.79,383.79,418.12,383.79
27433,50572,경상남도 양산시 삼성1길 38,385.28,385.28,385.28,442.72,385.28
27434,50573,경상남도 양산시 양산대로 939,385.33,385.33,385.33,443.01,385.33
27435,50574,경상남도 양산시 신기서길 19,385.82,385.82,385.82,442.87,385.82
27436,50575,경상남도 양산시 중앙로 239,385.8,385.8,385.8,442.76,385.8
27437,50576,경상남도 양산시 신기로 78,385.4,385.4,385.4,442.76,385.4
27438,50577,경상남도 양산시 고향의봄11길 22,385.55,385.55,385.55,443.31,385.55
27439,50578,경상남도 양산시 명곡양지마을2길 5,390.79,390.79,390.79,441.33,390.79
27440,50579,경상남도 양산시 충렬로 986,379.77,379.77,379.77,412.36,379.77
27441,50580,경상남도 양산시 공원로2길 20,389.01,389.01,389.01,414.79,389.01
27442,50581,경상남도 양산시 수서로 441,385.28,385.28,385.28,417.87,385.28
27443,50582,경상남도 양산시 외석길 63,382.41,382.41,382.41,414.83,382.41
27444,50583,경상남도 양산시 오룡길 9,382.06,382.06,382.06,414.48,382.06
27445,50584,경상남도 양산시 어실로 910,393.75,393.75,393.75,388.32,393.75
27446,50585,경상남도 양산시 선장1길 2,380.81,397.35,380.81,389.65,389.65
27447,50586,경상남도 양산시 천태로 1286,374.75,374.75,374.75,389.24,374.75
27448,50587,경상남도 양산시 원동로 1596,377.34,377.34,377.34,391.83,377.34
27449,50588,경상남도 양산시 원동로 989,383.35,397.07,383.35,397.83,397.07
27450,50589,경상남도 양산시 명언안길 28,392.88,392.88,392.88,426.14,392.88
27451,50590,경상남도 양산시 유산마을길 9,385.66,385.66,385.66,418.91,385.66
27452,50591,경상남도 양산시 어곡공단3길 50,387.26,387.26,387.26,420.51,387.26
27453,50592,경상남도 양산시 유산공단3길 70,386.62,386.62,386.62,444.15,386.62
27454,50593,경상남도 양산시 교동1길 91,388.11,388.11,388.11,445.61,388.11
27455,50594,경상남도 양산시 교동1길 33,387.64,387.64,387.64,445.14,387.64
27456,50595,경상남도 양산시 초장길 22,389.25,389.25,389.25,446.75,389.25
27457,50596,경상남도 양산시 황산로 707,390.27,393.7,390.27,447.04,393.7
27458,50597,경상남도 양산시 동중6길 30,390.06,393.49,390.06,450.68,393.49
27459,50598,경상남도 양산시 동중1길 35,390.39,393.83,390.39,451.83,393.83
27460,50599,경상남도 양산시 서남3길 23,390.95,394.22,390.95,451.42,394.22
27461,50600,경상남도 양산시 목화로 73,390.28,393.71,390.28,450.05,393.71
27462,50601,경상남도 양산시 오봉1길 52,393.95,393.95,390.68,450.31,393.95
27463,50602,경상남도 양산시 가촌로 155,394.43,394.43,391.15,451.62,394.43
27464,50603,경상남도 양산시 가촌서4길 13,391.48,394.95,391.48,452.15,394.95
27465,50604,경상남도 양산시 신주1길 58,388.39,388.39,388.39,445.89,388.39
27466,50605,경상남도 양산시 신주로 49,389.42,393.04,389.42,446.92,393.04
27467,50606,경상남도 양산시 신주로 69,389.48,395.12,389.48,447.31,395.12
27468,50607,경상남도 양산시 신주로 88,389.98,393.58,389.98,447.46,393.58
27469,50608,경상남도 양산시 신주로 14,389.93,393.5,389.93,447.38,393.5
27470,50609,경상남도 양산시 범어로 13,389.8,393.31,389.8,448.95,393.31
27471,50610,경상남도 양산시 화합1길 5,389.49,392.93,389.49,449.26,392.93
27472,50611,경상남도 양산시 범구4길 31,388.75,392.19,388.75,448.76,392.19
27473,50612,경상남도 양산시 금오로 50,389.25,392.69,389.25,449.02,392.69
27474,50613,경상남도 양산시 물금로 188,390.55,393.82,390.55,451.02,393.82
27475,50614,경상남도 양산시 남부마을길 6,391.13,396.77,391.13,452.94,396.77
27476,50615,경상남도 양산시 메기로 270,390.02,393.93,390.02,451.13,393.93
27477,50616,경상남도 양산시 북안북2길 19,386.34,386.34,386.34,442.97,386.34
27478,50617,경상남도 양산시 북안북12길 5,386.13,393.1,386.13,442.89,393.1
27479,50618,경상남도 양산시 중앙로 172,386.53,386.53,386.53,443.27,386.53
27480,50619,경상남도 양산시 중앙로 157,386.66,391.78,386.66,443.75,391.78
27481,50620,경상남도 양산시 양주3길 45,387.1,387.1,387.1,444.94,387.1
27482,50621,경상남도 양산시 서일동1길 28,392.05,392.05,392.05,447.55,392.05
27483,50622,경상남도 양산시 중앙로 97,387.8,392.05,387.8,447.16,392.05
27484,50623,경상남도 양산시 옥곡3길 9,391.66,391.66,391.66,447.19,391.66
27485,50624,경상남도 양산시 중앙로 39,391.65,391.65,391.65,446.76,391.65
27486,50625,경상남도 양산시 양주로 140,387.6,391.57,387.6,445.44,391.57
27487,50626,경상남도 양산시 양주로 114,388.42,392.04,388.42,446.26,392.04
27488,50627,경상남도 양산시 양주로 153,387.46,387.46,387.46,445.3,387.46
27489,50628,경상남도 양산시 양주로 113,388.28,391.9,388.28,446.12,391.9
27490,50629,경상남도 양산시 양산역9길 17,387.54,387.54,387.54,445.38,387.54
27491,50630,경상남도 양산시 양주로 41,391.71,391.71,391.71,447.7,391.71
27492,50631,경상남도 양산시 강변로 355,388.3,388.3,388.3,446.14,388.3
27493,50632,경상남도 양산시 양주로 44,391.71,391.71,391.71,447.69,391.71
27494,50633,경상남도 양산시 양주로 97,388.2,388.2,388.2,446.04,388.2
27495,50634,경상남도 양산시 양주로 94,392.37,392.37,392.37,448.35,392.37
27496,50635,경상남도 양산시 강변로 322,392.06,392.06,392.06,450.05,392.06
27497,50636,경상남도 양산시 노포사송로 801,391.8,391.8,391.8,446.74,391.8
27498,50637,경상남도 양산시 목장길 19,393.37,393.37,393.37,444.75,393.37
27499,50638,경상남도 양산시 금산5길 35,391.4,391.4,391.4,449.4,391.4
27500,50639,경상남도 양산시 양산대로 97,389.67,394.33,389.67,452.84,394.33
27501,50640,경상남도 양산시 금산2길 12,392.69,392.69,392.69,451.2,392.69
27502,50641,경상남도 양산시 가산산단5로 20,392.55,392.55,392.55,451.06,392.55
27503,50642,경상남도 양산시 양산대로 254,393.1,393.1,390.36,451.6,393.1
27504,50643,경상남도 양산시 칠산길 20,391.98,391.98,391.98,445.53,391.98
27505,50644,경상남도 양산시 내송2길 13,393.84,393.84,393.84,444.54,393.84
27506,50645,경상남도 양산시 개곡안길 14,395.25,405.69,395.25,434.43,405.69
27507,50646,경상남도 양산시 법기개곡길 51,394.4,394.4,394.4,435.82,394.4
27508,50647,경상남도 양산시 여락송정로 294,400.19,400.19,400.19,438.17,400.19
27509,50648,경상남도 양산시 신주4길 12,388.57,388.57,388.57,446.07,388.57
27510,50649,경상남도 양산시 금오16길 100,391.11,391.11,391.11,448.76,391.11
27511,50650,경상남도 양산시 금오14길 15,390.51,390.51,390.51,448.17,390.51
27512,50651,경상남도 양산시 금오15길 29,390.92,390.92,390.92,448.93,390.92
27513,50652,경상남도 양산시 야리3길 22,389.62,395.26,389.62,450.54,395.26
27514,50653,경상남도 양산시 증산역로 177,390.26,395.9,390.26,451.2,395.9
27515,50654,경상남도 양산시 물금로 139,394.33,394.33,391.39,451.52,394.33
27516,50655,경상남도 양산시 물금로 96,391.16,394.59,391.16,451.79,394.59
27517,50656,경상남도 양산시 물금로 60,392.4,398.04,392.4,452.85,398.04
27518,50657,경상남도 양산시 버들길 33,392.07,397.71,392.07,452.52,397.71
27519,50658,경상남도 양산시 청운로 114,391.2,394.35,391.2,451.88,394.35
27520,50659,경상남도 양산시 외송로 60,395.53,395.53,395.53,443.71,395.53
27521,50800,경상남도 김해시 안양로274번길 86,367.38,367.38,367.38,382.21,367.38
27522,50801,경상남도 김해시 생림대로 519,373.31,373.31,373.31,388.14,373.31
27523,50802,경상남도 김해시 인제로694번길 74,384.45,391.94,384.45,392.22,391.94
27524,50803,경상남도 김해시 동북로1007번길 53,384.98,384.98,384.98,399.6,384.98
27525,50804,경상남도 김해시 동북로 391,380.18,380.18,380.18,400.08,380.18
27526,50805,경상남도 김해시 장척로756번길 6,377.99,377.99,377.99,395.58,377.99
27527,50806,경상남도 김해시 대동로 755,387.81,387.81,387.81,418.16,387.81
27528,50807,경상남도 김해시 대동산단3로 295,390.69,400.29,386.33,419.67,400.29
27529,50808,경상남도 김해시 동남로85번길 122,387.07,387.07,387.07,414.89,387.07
27530,50809,경상남도 김해시 대동로450번길 83,389.41,389.41,389.41,413.63,389.41
27531,50810,경상남도 김해시 대동로117번길 43,392.27,392.27,392.27,409.93,392.27
27532,50811,경상남도 김해시 인제로 495,385.88,393.37,385.88,393.65,393.37
27533,50812,경상남도 김해시 삼안로292번길 18,388.51,395.36,395.36,411.0,395.36
27534,50813,경상남도 김해시 인제로230번길 7,394.42,394.42,394.42,410.06,394.42
27535,50814,경상남도 김해시 삼안로291번길 26,381.76,394.74,394.74,410.38,394.74
27536,50815,경상남도 김해시 삼안로 226,395.09,395.09,395.09,412.1,395.09
27537,50816,경상남도 김해시 삼안로112번길 111,394.95,394.95,394.95,411.62,394.95
27538,50817,경상남도 김해시 활천로285번길 4,394.23,394.23,394.23,411.47,394.23
27539,50818,경상남도 김해시 활천로267번길 13,394.0,394.0,394.0,409.3,394.0
27540,50819,경상남도 김해시 활천로255번길 32,394.25,394.25,394.25,409.54,394.25
27541,50820,경상남도 김해시 인제로126번길 17,393.43,393.43,393.43,408.73,393.43
27542,50821,경상남도 김해시 분성로627번길 67,394.29,394.29,394.29,411.08,394.29
27543,50822,경상남도 김해시 삼안로153번길 13,394.36,394.36,394.36,411.09,394.36
27544,50823,경상남도 김해시 삼안로132번길 15,394.47,394.47,394.47,410.85,394.47
27545,50824,경상남도 김해시 삼안로112번길 15,394.47,394.47,394.47,410.64,394.47
27546,50825,경상남도 김해시 삼안로77번길 16,394.0,394.0,394.0,410.69,394.0
27547,50826,경상남도 김해시 분성로677번길 15,394.81,394.35,394.35,410.16,394.81
27548,50827,경상남도 김해시 삼안로 72,393.82,393.82,393.82,410.2,393.82
27549,50828,경상남도 김해시 김해대로2725번길 6,393.52,393.52,393.87,408.87,393.87
27550,50829,경상남도 김해시 김해대로2761번길 38,393.4,394.22,394.22,408.75,394.22
27551,50830,경상남도 김해시 가야로 49,378.92,394.78,378.92,406.49,394.78
27552,50831,경상남도 김해시 가야로 31,379.21,395.07,379.21,399.81,395.07
27553,50832,경상남도 김해시 가야로 243,380.44,393.19,380.44,399.56,393.19
27554,50833,경상남도 김해시 활천로 103,394.86,394.86,394.86,407.89,394.86
27555,50834,경상남도 김해시 인제로 197,389.18,394.95,394.95,424.19,394.95
27556,50835,경상남도 김해시 인제로169번길 9,393.9,393.9,393.9,423.14,393.9
27557,50836,경상남도 김해시 인제로 165,393.8,393.8,393.8,423.04,393.8
27558,50837,경상남도 김해시 활천로214번길 1,393.72,393.72,393.72,422.39,393.72
27559,50838,경상남도 김해시 활천로 195,393.91,393.91,393.91,422.21,393.91
27560,50839,경상남도 김해시 분성로501번길 29,393.45,393.45,393.45,421.72,393.45
27561,50840,경상남도 김해시 활천로202번길 55,394.2,394.2,394.2,421.74,394.2
27562,50841,경상남도 김해시 분성로443번길 4,393.79,393.79,393.79,421.27,393.79
27563,50842,경상남도 김해시 가야로405번길 6,395.52,395.52,395.52,419.52,395.52
27564,50843,경상남도 김해시 분성로 417,394.04,394.04,394.04,423.19,394.04
27565,50844,경상남도 김해시 인제로 113,393.58,393.58,393.58,421.99,393.58
27566,50845,경상남도 김해시 안곡로 141,380.46,396.32,380.46,421.8,396.32
27567,50846,경상남도 김해시 장방로 233,380.86,387.66,380.86,404.65,387.66
27568,50847,경상남도 김해시 장재로 117,375.47,418.43,375.47,408.36,408.36
27569,50848,경상남도 김해시 한림로252번길 27,378.0,418.18,378.0,411.61,411.61
27570,50849,경상남도 김해시 본산로269번길 41,381.2,381.2,381.2,403.91,381.2
27571,50850,경상남도 김해시 명동산단안길 18,381.7,381.7,381.7,406.39,381.7
27572,50851,경상남도 김해시 한림로120번길 3,383.75,401.37,383.75,408.44,401.37
27573,50852,경상남도 김해시 안곡로333번길 12,380.86,419.35,380.86,412.77,412.77
27574,50853,경상남도 김해시 김해대로1433번길 2,385.17,385.17,385.17,409.87,385.17
27575,50854,경상남도 김해시 본산로193번길 16,379.79,379.79,379.79,401.03,379.79
27576,50855,경상남도 김해시 본산로269번길 71,381.0,381.0,381.0,403.83,381.0
27577,50856,경상남도 김해시 본산2로110번안길 29,380.43,380.43,378.68,402.47,380.43
27578,50857,경상남도 김해시 본산1로 51,379.41,379.41,379.41,400.57,379.41
27579,50858,경상남도 김해시 본산로125번길 47,375.25,375.25,375.25,399.89,375.25
27580,50859,경상남도 김해시 진산대로 234,375.58,375.58,375.58,400.13,375.58
27581,50860,경상남도 김해시 김해대로157번길 1,372.03,372.03,372.03,386.59,372.03
27582,50861,경상남도 김해시 진산대로 65,373.93,373.93,373.93,384.58,373.93
27583,50862,경상남도 김해시 김해대로407번길 24,374.36,374.36,374.36,385.58,374.36
27584,50863,경상남도 김해시 본산로 28,375.12,375.12,375.12,386.05,375.12
27585,50864,경상남도 김해시 김해대로 464,375.67,375.67,375.67,388.15,375.67
27586,50865,경상남도 김해시 여래로20번길 12,374.52,374.52,374.52,387.01,374.52
27587,50866,경상남도 김해시 김해대로332번길 38,373.64,373.64,373.64,386.13,373.64
27588,50867,경상남도 김해시 진영로184번길 5,374.04,374.04,374.04,387.25,374.04
27589,50868,경상남도 김해시 진영산복로 190,375.29,375.29,375.29,387.78,375.29
27590,50869,경상남도 김해시 상룡3길 22,380.28,380.28,380.28,392.03,380.28
27591,50870,경상남도 김해시 서부로396번길 61,377.65,377.65,377.65,394.47,377.65
27592,50871,경상남도 김해시 하계로105번길 6,371.66,371.66,371.66,388.8,371.66
27593,50872,경상남도 김해시 진례로 307,378.55,378.55,378.55,395.37,378.55
27594,50873,경상남도 김해시 송현로47번길 7,379.38,379.38,379.38,396.2,379.38
27595,50874,경상남도 김해시 진례로223번길 77,380.27,380.27,380.27,397.09,380.27
27596,50875,경상남도 김해시 고모로526번길 51,379.75,379.75,379.75,395.48,379.75
27597,50876,경상남도 김해시 하이테크로 108,382.34,382.34,382.34,398.14,382.34
27598,50877,경상남도 김해시 서부로1541번길 93,394.22,394.22,394.22,402.06,394.22
27599,50878,경상남도 김해시 서부로1637번안길 14,386.39,394.51,386.39,397.4,394.51
27600,50879,경상남도 김해시 이노비즈로 47,386.89,394.81,386.89,397.7,394.81
27601,50880,경상남도 김해시 김해대로 1702,382.28,390.66,382.28,398.77,390.66
27602,50881,경상남도 김해시 김해대로 1788,378.99,387.37,378.99,399.53,387.37
27603,50882,경상남도 김해시 김해대로 1820,379.21,387.59,379.21,399.75,387.59
27604,50883,경상남도 김해시 김해대로 1894,380.23,388.61,380.23,400.77,388.61
27605,50884,경상남도 김해시 김해대로1902번길 25,380.29,388.67,380.29,400.84,388.67
27606,50885,경상남도 김해시 평전로 211,391.02,391.02,391.02,403.55,391.02
27607,50886,경상남도 김해시 분성로3번길 147,390.22,390.22,390.22,402.75,390.22
27608,50887,경상남도 김해시 주선로 99,390.05,390.05,390.05,400.03,390.05
27609,50888,경상남도 김해시 서부로1701번길 117,382.8,393.53,388.77,398.66,393.53
27610,50889,경상남도 김해시 분성로3번길 194,390.71,390.71,390.71,403.24,390.71
27611,50890,경상남도 김해시 금관대로1347번길 15,390.65,390.65,390.65,403.19,390.65
27612,50891,경상남도 김해시 금관대로1313번길 4,391.33,391.33,391.33,403.86,391.33
27613,50892,경상남도 김해시 평전로93번길 4,389.69,389.69,389.69,402.22,389.69
27614,50893,경상남도 김해시 금관대로1277번길 12,390.04,390.04,390.04,402.57,390.04
27615,50894,경상남도 김해시 금관대로 1239,389.49,389.49,389.49,401.98,389.49
27616,50895,경상남도 김해시 평전로57번길 7,389.36,389.36,389.36,401.85,389.36
27617,50896,경상남도 김해시 가야로30번길 19,379.0,387.38,379.0,399.56,387.38
27618,50897,경상남도 김해시 삼계로 234,379.36,395.22,379.36,400.26,395.22
27619,50898,경상남도 김해시 삼계로 253,379.54,387.91,379.54,400.09,387.91
27620,50899,경상남도 김해시 삼계로 207,379.15,395.0,379.15,400.33,395.0
27621,50900,경상남도 김해시 가야로181번길 13,380.51,393.23,380.51,401.01,393.23
27622,50901,경상남도 김해시 해반천로168번길 22,379.9,393.12,379.9,400.41,393.12
27623,50902,경상남도 김해시 삼계로55번길 26,380.32,393.05,380.32,400.83,393.05
27624,50903,경상남도 김해시 삼계중앙로6번길 22,379.94,392.67,379.94,400.45,392.67
27625,50904,경상남도 김해시 구산로5번길 55,380.68,391.92,380.68,404.41,391.92
27626,50905,경상남도 김해시 가락로 355,380.5,392.48,380.5,401.0,392.48
27627,50906,경상남도 김해시 가락로332번길 9,380.81,392.25,380.81,404.74,392.25
27628,50907,경상남도 김해시 가락로322번길 20,381.24,392.07,381.24,404.56,392.07
27629,50908,경상남도 김해시 가락로 246,381.68,391.9,381.68,404.39,391.9
27630,50909,경상남도 김해시 가락로 237,381.8,392.02,381.8,404.51,392.02
27631,50910,경상남도 김해시 구산로42번길 40,391.17,391.17,391.17,403.66,391.17
27632,50911,경상남도 김해시 가락로 173,391.89,391.89,382.43,404.42,391.89
27633,50912,경상남도 김해시 가락로190번길 1,382.28,391.74,382.28,404.27,391.74
27634,50913,경상남도 김해시 호계로549번길 42,382.38,392.15,382.38,404.69,392.15
27635,50914,경상남도 김해시 분성로 365,394.55,394.55,394.55,408.51,394.55
27636,50915,경상남도 김해시 가락로124번길 5,383.05,391.97,391.97,404.5,391.97
27637,50916,경상남도 김해시 분성로307번길 4,391.34,391.34,391.34,403.88,391.34
27638,50917,경상남도 김해시 구지로136번길 14,382.85,391.77,391.77,404.3,391.77
27639,50918,경상남도 김해시 가락로125번길 53,391.34,391.34,391.34,403.88,391.34
27640,50919,경상남도 김해시 가야의길 34,391.17,395.18,391.17,403.67,395.18
27641,50920,경상남도 김해시 분성로288번길 7,391.18,391.18,391.18,403.68,391.18
27642,50921,경상남도 김해시 가락로64번길 13,394.91,394.91,394.91,408.56,394.91
27643,50922,경상남도 김해시 분성로366번길 7,394.85,394.85,394.85,408.52,394.85
27644,50923,경상남도 김해시 분성로396번길 9,395.15,395.15,395.15,408.82,395.15
27645,50924,경상남도 김해시 김해대로2371번길 24,394.2,394.2,394.2,407.87,394.2
27646,50925,경상남도 김해시 호계로 441,394.44,394.44,394.44,408.09,394.44
27647,50926,경상남도 김해시 가락로15번길 22,390.71,394.58,390.71,408.23,394.58
27648,50927,경상남도 김해시 가락로15번길 37,390.57,394.68,390.57,408.33,394.68
27649,50928,경상남도 김해시 활천로 46,393.56,393.56,393.56,408.74,393.56
27650,50929,경상남도 김해시 인제로25번길 48,392.83,392.83,392.83,409.15,392.83
27651,50930,경상남도 김해시 분성로512번길 29,392.86,392.86,392.86,407.73,392.86
27652,50931,경상남도 김해시 김해대로2553번길 62,393.0,393.0,393.0,408.3,393.0
27653,50932,경상남도 김해시 김해대로2579번길 58,393.51,393.51,393.51,410.86,393.51
27654,50933,경상남도 김해시 김해대로2517번길 3,392.38,392.38,392.38,409.51,392.38
27655,50934,경상남도 김해시 활천로16번길 44,392.8,392.8,392.8,408.91,392.8
27656,50935,경상남도 김해시 김해대로 2408,393.54,393.54,393.54,407.91,393.54
27657,50936,경상남도 김해시 김해대로2596번길 170,394.05,394.05,394.05,410.34,394.05
27658,50937,경상남도 김해시 호계로 374,395.04,395.04,395.04,407.28,395.04
27659,50938,경상남도 김해시 분성로 230,390.69,390.69,390.69,403.19,390.69
27660,50939,경상남도 김해시 전하로222번길 4,389.57,389.57,389.57,405.64,389.57
27661,50940,경상남도 김해시 김해대로2324번길 54,390.46,390.46,390.46,408.25,390.46
27662,50941,경상남도 김해시 강동로 79,390.82,390.82,390.82,408.76,390.82
27663,50942,경상남도 김해시 연지로 32,381.45,391.53,381.45,404.02,391.53
27664,50943,경상남도 김해시 김해대로 2078,382.16,391.61,382.16,404.1,391.61
27665,50944,경상남도 김해시 우암로141번길 20,390.53,390.53,390.53,403.02,390.53
27666,50945,경상남도 김해시 내외중앙로 121,382.25,390.89,382.25,403.43,390.89
27667,50946,경상남도 김해시 김해대로 2103,382.14,391.5,382.14,404.04,391.5
27668,50947,경상남도 김해시 경원로 85,382.65,390.66,382.65,403.19,390.66
27669,50948,경상남도 김해시 내외중앙로 88,390.55,390.55,390.55,403.38,390.55
27670,50949,경상남도 김해시 우암로 100,390.05,390.05,390.05,402.58,390.05
27671,50950,경상남도 김해시 우암로 131,390.35,390.35,390.35,402.88,390.35
27672,50951,경상남도 김해시 우암로73번길 8,389.73,389.73,389.73,402.26,389.73
27673,50952,경상남도 김해시 내외로77번길 17,390.46,390.46,390.46,403.0,390.46
27674,50953,경상남도 김해시 내외로95번길 4,390.6,390.6,390.6,403.14,390.6
27675,50954,경상남도 김해시 우암로 36,389.81,389.81,389.81,402.34,389.81
27676,50955,경상남도 김해시 우암로43번길 4,389.87,389.87,389.87,402.4,389.87
27677,50956,경상남도 김해시 함박로 4,388.94,388.94,388.94,401.47,388.94
27678,50957,경상남도 김해시 우암로 18,389.65,389.65,389.65,402.19,389.65
27679,50958,경상남도 김해시 분성로 209,390.92,390.92,390.92,403.88,390.92
27680,50959,경상남도 김해시 분성로 26,388.98,388.98,388.98,401.13,388.98
27681,50960,경상남도 김해시 분성로 58,388.79,388.79,388.79,401.33,388.79
27682,50961,경상남도 김해시 분성로134번길 46,390.01,390.01,390.01,402.55,390.01
27683,50962,경상남도 김해시 전하로 269,390.74,390.74,390.74,403.28,390.74
27684,50963,경상남도 김해시 금관대로 1078,387.68,387.68,387.68,402.27,387.68
27685,50964,경상남도 김해시 흥동로 148,389.0,389.0,389.0,405.09,389.0
27686,50965,경상남도 김해시 전하로13번길 10,387.69,387.69,387.69,404.41,387.69
27687,50966,경상남도 김해시 선지로13번길 4,389.19,389.19,389.19,400.45,389.19
27688,50967,경상남도 김해시 서김해산단로 63,387.52,387.52,387.52,404.95,387.52
27689,50968,경상남도 김해시 서부로 1474,385.69,391.43,391.43,401.36,391.43
27690,50969,경상남도 김해시 골든루트로66번길 47,388.34,388.34,388.34,403.48,388.34
27691,50970,경상남도 김해시 유하로 43,386.92,386.92,386.92,404.14,386.92
27692,50971,경상남도 김해시 장유로55번길 28,387.64,387.64,387.64,404.74,387.64
27693,50972,경상남도 김해시 금관대로 721,388.88,388.88,388.88,406.27,388.88
27694,50973,경상남도 김해시 내덕로148번길 32,386.32,386.32,386.32,410.0,386.32
27695,50974,경상남도 김해시 능동로 190,385.95,385.95,385.95,409.23,385.95
27696,50975,경상남도 김해시 월산로 112,386.5,386.5,386.5,409.78,386.5
27697,50976,경상남도 김해시 장유로 186,386.53,386.53,386.53,409.81,386.53
27698,50977,경상남도 김해시 월산로 111,387.61,387.61,387.61,409.56,387.61
27699,50978,경상남도 김해시 월산로 117,387.45,387.45,387.45,409.41,387.45
27700,50979,경상남도 김해시 번화1로114번길 7,386.4,386.4,386.4,408.36,386.4
27701,50980,경상남도 김해시 월산로 77,386.39,386.39,386.39,409.68,386.39
27702,50981,경상남도 김해시 장유로222번길 7,385.86,385.86,385.86,409.18,385.86
27703,50982,경상남도 김해시 월산로 18,385.65,385.65,385.65,408.97,385.65
27704,50983,경상남도 김해시 금관대로 531,391.24,411.36,410.61,409.83,410.61
27705,50984,경상남도 김해시 능동로 108,391.44,411.56,410.81,410.03,410.81
27706,50985,경상남도 김해시 번화1로84번길 7,385.95,385.95,385.95,407.95,385.95
27707,50986,경상남도 김해시 번화1로 121,386.23,386.23,386.23,408.23,386.23
27708,50987,경상남도 김해시 대청로210번길 21,385.69,385.69,385.69,407.68,385.69
27709,50988,경상남도 김해시 대청로210번길 24,385.62,385.62,385.62,407.62,385.62
27710,50989,경상남도 김해시 번화1로 70,385.99,385.99,385.99,407.99,385.99
27711,50990,경상남도 김해시 장유로 88,387.59,387.59,387.59,402.89,387.59
27712,50991,경상남도 김해시 대청계곡길 170,389.97,389.97,389.97,402.75,389.97
27713,50992,경상남도 김해시 계동로137번길 15,386.79,386.79,386.79,404.83,386.79
27714,50993,경상남도 김해시 계동로102번길 9,387.05,387.05,387.05,405.09,387.05
27715,50994,경상남도 김해시 덕정로 125,387.44,387.44,387.44,405.48,387.44
27716,50995,경상남도 김해시 대청계곡길 27,387.74,387.74,387.74,403.29,387.74
27717,50996,경상남도 김해시 덕정로 79,387.96,387.96,387.96,403.78,387.96
27718,50997,경상남도 김해시 덕정로34번길 15,388.51,388.51,388.51,403.44,388.51
27719,50998,경상남도 김해시 계동로23번길 20,388.13,388.13,388.13,404.36,388.13
27720,50999,경상남도 김해시 대청로 45,387.93,387.93,387.93,404.2,387.93
